"source_order_no","source_line_id","source_product_code","source_description","group_code","process_code","production_units","raw_release_value","exception_reason"
"130128556","1","HCL-0417-147-OS","WOMENS CASUAL CAP - PALM ICON","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130128556","2","HCM-1011-100-OS","MENS STRUCTURED CAP - TRI WAVE","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130128556","3","HCM-1019-318-OS","MENS TRUCKER CAP - BOARD STACK","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130128556","4","HCM-1043-619-OS","MENS 5 PANEL CAP - SUN DIAL","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130129468","1","HCL-0417-147-OS","WOMENS CASUAL CAP - PALM ICON","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130129468","2","HCM-1010-723-OS","MENS STRUCTURED CAP - SURF DIAMOND","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130129468","3","HCM-1015-607-OS","MENS CASUAL CAP - MARLIN","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130129468","4","HCM-1016-147-OS","MENS CASUAL CAP - COMBI PATCH","CUSTOM EMB","CUSTOM_EMB","0","Y","CUSTOM_EMB_UNSUPPORTED"
"130135779","33","AJB-0020-999-OS","BOYS SLAP BAND - AUST SURFARI","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130135779","34","AJG-0023-999-OS","GIRLS SLAP BAND - CUTE KOALA","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","113","ASG-0013-999-OS","GIRLS BAG TAG SC - I LOVE THE BEACH","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","137","ATB-0002-999-OS","BOYS PUFF STICKER PACK - AUSTRALIANA","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","146","ATG-0001-999-OS","GIRLS PUFF STICKER PACK - COASTAL","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","147","ATG-0002-999-OS","GIRLS PUFF STICKER PACK - AUSTRALIANA","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","54","AJB-0020-999-OS","BOYS SLAP BAND - AUST SURFARI","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","55","AJB-0021-999-OS","BOYS SLAP BAND - BITE ME","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","56","AJG-0041-999-OS","GIRLS BRACELET FIMO - MERMAID","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","57","AJG-0044-999-OS","GIRLS BRACELET FIMO - TURTLE","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","58","AJG-0045-999-OS","GIRLS BRACELET FIMO - KOALA MUM","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","59","AJG-0054-999-OS","GIRLS NECKLACE FIMO - TURTLE","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","60","AJG-0153-999-OS","GIRLS STICK ON EARRINGS - COASTAL","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","63","AJG-0166-999-OS","GIRLS CHARM BRACELET - MERMAID","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","64","AJG-0172-999-OS","GIRLS BFF BRACELETS - MERMAID/SEAHORSE","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","65","AJG-0176-999-OS","GIRLS HAIR CLIPS - MERMAID","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","66","AJG-0177-999-OS","GIRLS HAIR CLIPS - KOALA","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136497","67","AJG-0179-999-OS","GIRLS HAIR CLIPS - TURTLE","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","14","CBX-0718-228-1","BABY GIRLS JOGGER PANT - SUMMER DOLPHIN","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","4","BHB-0002-612-BL","BOYS WET HAT - SURF ADVENTURE","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","40","SOB-0001-612-SS","BOYS FLIP FLOP - SURF ADVENTURE","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","41","SOG-0929-999-SXS","GIRLS FLIP FLOP - RAINBOW COMBI","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","5","BLM-1076-376-L","MENS BOARDSHORT - ALOHA","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","6","BLM-1077-603-L","MENS BOARDSHORT - PALOMA","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","7","BLM-1079-314-M","MENS BOARDSHORT - ISLANDS","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","8","BLM-1081-349-32","MENS BOARDSHORT - HORIZON","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130136605","9","BLM-1083-141-32","MENS BOARDSHORT - MARISOL","FINISHED","FINISHED_GOODS","0","Y","NON_PRODUCTION / FINISHED"
"130129729","1","HBB-1591-374-S","BOYS BUCKET - MACKAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","10","HMB-1750-300-S","BOYS WIDE BRIM - CHRIS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","100","HWG-1605-418-L","GIRLS WIDE BRIM - DARLING","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","101","HWG-1605-418-S","GIRLS WIDE BRIM - DARLING","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","102","HWG-1763-401-L","GIRLS WIDE BRIM - MADORA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","103","HWG-1763-401-S","GIRLS WIDE BRIM - MADORA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","11","HMX-1757-999-L","BABY GIRLS BUCKET - INDEE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","12","HBB-1591-374-L","BOYS BUCKET - MACKAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","13","HBB-1631-601-L","BOYS WIDE BRIM - FINKE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","14","HBB-1631-601-S","BOYS WIDE BRIM - FINKE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","15","HBB-1632-999-L","BOYS BUCKET - ROKO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","16","HBB-1632-999-S","BOYS BUCKET - ROKO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","17","HBB-1635-612-L","BOYS WIDE BRIM - NORFOLK","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","18","HBB-1635-612-S","BOYS WIDE BRIM - NORFOLK","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","19","HBB-1636-999-L","BOYS BUCKET - BREAKER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","2","HBB-1699-300-S","BOYS BUCKET - DEEP SEA DIVER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","20","HBB-1636-999-S","BOYS BUCKET - BREAKER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","21","HBB-1639-615-L","BOYS WIDE BRIM - COUGAL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","22","HBB-1639-615-S","BOYS WIDE BRIM - COUGAL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","23","HBB-1640-300-L","BOYS WIDE BRIM - LARAPINTA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","24","HBB-1640-300-S","BOYS WIDE BRIM - LARAPINTA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","25","HBB-1674-374-L","BOYS BUCKET - SWELL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","26","HBB-1674-374-S","BOYS BUCKET - SWELL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","27","HBB-1699-300-L","BOYS BUCKET - DEEP SEA DIVER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","28","HBB-1728-300-L","BOYS WIDE BRIM - WAVE BREAK","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","29","HBB-1728-300-S","BOYS WIDE BRIM - WAVE BREAK","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","3","HBG-1584-300-L","GIRLS WIDE BRIM - AINSLIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","30","HBB-1736-612-L","BOYS WIDE BRIM - BREMER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","31","HBB-1736-612-S","BOYS WIDE BRIM - BREMER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","32","HBB-1745-608-L","BOYS BUCKET - KARUAH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","33","HBB-1745-608-S","BOYS BUCKET - KARUAH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","34","HBB-1746-608-L","BOYS BUCKET - KOBY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","35","HBB-1746-608-S","BOYS BUCKET - KOBY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","36","HBB-1751-214-L","BOYS BUCKET - FINN","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","37","HBB-1751-214-S","BOYS BUCKET - FINN","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","38","HBB-1761-300-L","BOYS BUCKET - REEF","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","39","HBB-1761-300-S","BOYS BUCKET - REEF","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","4","HBG-1606-322-L","GIRLS WIDE BRIM - LUCKY BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","40","HBB-1770-603-L","BOYS BUCKET - DALY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","41","HBB-1770-603-S","BOYS BUCKET - DALY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","42","HBG-1584-300-S","GIRLS WIDE BRIM - AINSLIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","43","HBG-1600-345-L","GIRLS BUCKET - SKYE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","44","HBG-1600-345-S","GIRLS BUCKET - SKYE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","45","HBG-1601-806-L","GIRLS BUCKET - GOLDIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","46","HBG-1601-806-S","GIRLS BUCKET - GOLDIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","47","HBG-1602-305-L","GIRLS BUCKET - LUCIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","48","HBG-1602-305-S","GIRLS BUCKET - LUCIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","49","HBG-1604-999-L","GIRLS BUCKET - QUEENIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","5","HBG-1698-400-S","GIRLS WIDE BRIM - STREAKY BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","50","HBG-1604-999-S","GIRLS BUCKET - QUEENIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","51","HBG-1606-322-S","GIRLS WIDE BRIM - LUCKY BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","52","HBG-1648-999-L","GIRLS BUCKET - MARISOL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","53","HBG-1648-999-S","GIRLS BUCKET - MARISOL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","54","HBG-1694-300-L","GIRLS WIDE BRIM - MIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","55","HBG-1694-300-S","GIRLS WIDE BRIM - MIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","56","HBG-1698-400-L","GIRLS WIDE BRIM - STREAKY BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","57","HBG-1735-300-L","GIRLS WIDE BRIM - PEARL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","58","HBG-1735-300-S","GIRLS WIDE BRIM - PEARL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","59","HBG-1740-300-L","GIRLS BUCKET - TROPICS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","6","HBG-1740-300-S","GIRLS BUCKET - TROPICS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","60","HBG-1742-999-L","GIRLS WIDE BRIM - TIPPY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","61","HBG-1742-999-S","GIRLS WIDE BRIM - TIPPY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","62","HBG-1769-345-L","GIRLS BUCKET - DALY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","63","HBG-1769-345-S","GIRLS BUCKET - DALY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","64","HBX-1581-999-L","BABY GIRLS BUCKET - MURPHY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","65","HBX-1581-999-S","BABY GIRLS BUCKET - MURPHY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","66","HBX-1593-300-L","BABY GIRLS BUCKET - JARDINE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","67","HBX-1593-300-S","BABY GIRLS BUCKET - JARDINE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","68","HBX-1756-400-L","BABY GIRLS BUCKET - KIAMA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","69","HBX-1756-400-S","BABY GIRLS BUCKET - KIAMA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","7","HBX-1773-300-L","BABY GIRLS BUCKET - MIA MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","70","HBX-1766-403-L","BABY GIRLS BUCKET - DALY MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","71","HBX-1766-403-S","BABY GIRLS BUCKET - DALY MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","72","HBY-1608-345-L","BABY BOYS BUCKET - EMERY JNR","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","73","HBY-1608-345-S","BABY BOYS BUCKET - EMERY JNR","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","74","HBY-1621-300-L","BABY BOYS BUCKET - HEYSEN","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","75","HBY-1621-300-S","BABY BOYS BUCKET - HEYSEN","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","76","HBY-1731-300-L","BABY BOYS BUCKET - DEEP SEA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","77","HBY-1731-300-S","BABY BOYS BUCKET - DEEP SEA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","78","HBY-1744-999-L","BABY BOYS BUCKET - CHOMP","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","79","HBY-1753-300-L","BABY BOYS BUCKET - NINGALOO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","8","HBX-1773-300-S","BABY GIRLS BUCKET - MIA MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","80","HBY-1753-300-S","BABY BOYS BUCKET - NINGALOO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","81","HBY-1767-603-L","BABY BOYS BUCKET - DALY MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","82","HBY-1767-603-S","BABY BOYS BUCKET - DALY MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","83","HCB-1642-100-OS","BOYS TRUCKER CAP - TORRES","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","84","HCB-1643-300-OS","BOYS CLASSIC CAP - ELLIS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","85","HCG-1614-400-OS","GIRLS CAP - BLYTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","86","HCG-1615-504-OS","GIRLS CAP - BROOKE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","87","HCG-1651-401-OS","GIRLS TRUCKER CAP - LEXIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","88","HCU-1652-999-OS","BABY GIRLS CAP - TAMMIN","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","89","HCX-1595-400-L","BABY GIRLS LEGIONNAIRE - NINA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","9","HBY-1744-999-S","BABY BOYS BUCKET - CHOMP","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","90","HCX-1595-400-S","BABY GIRLS LEGIONNAIRE - NINA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","91","HCY-1624-612-L","BABY BOYS LEGIONNAIRE - WALKER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","92","HCY-1624-612-S","BABY BOYS LEGIONNAIRE - WALKER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","93","HCY-1627-309-OS","BABY BOYS CAP - GREGORY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","94","HMB-1750-300-L","BOYS WIDE BRIM - CHRIS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","95","HMG-1738-400-L","GIRLS WIDE BRIM - SWEETHEART","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","96","HMG-1738-400-S","GIRLS WIDE BRIM - SWEETHEART","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","97","HMX-1757-999-S","BABY GIRLS BUCKET - INDEE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","98","HRB-1647-500-OS","BOYS SURF BRAID - MAWSON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130129729","99","HRG-1617-500-OS","GIRLS SURF STRAW - ELABANA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","1","HCM-0944-108-OS","MENS TRAPPER - TRAVERSE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","10","HNL-0394-612-OS","WOMENS BEANIE - DELILAH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","11","HNL-0406-152-OS","WOMENS BEANIE - ELLIS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","12","HNL-0406-314-OS","WOMENS BEANIE - ELLIS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","13","HNL-0406-515-OS","WOMENS BEANIE - ELLIS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","14","HNL-0406-733-OS","WOMENS BEANIE - ELLIS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","15","HNL-0412-215-OS","WOMENS BEANIE - HASTINGS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","16","HNL-0413-100-OS","WOMENS BEANIE - PAKINGTON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","17","HNL-0413-374-OS","WOMENS BEANIE - PAKINGTON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","18","HNL-0413-403-OS","WOMENS BEANIE - PAKINGTON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","19","HNL-0425-108-OS","WOMENS BEANIE - MORNINGTON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","2","HCM-0944-722-OS","MENS TRAPPER - TRAVERSE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","20","HNL-0433-615-OS","WOMENS BEANIE - YULARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","21","HNM-0018-100-OS","MENS BEANIE - BOLARO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","22","HNM-0018-137-OS","MENS BEANIE - BOLARO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","23","HNM-0018-310-OS","MENS BEANIE - BOLARO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","24","HNM-0265-103-OS","MENS BEANIE - BRUNY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","25","HNM-0265-809-OS","MENS BEANIE - BRUNY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","26","HNM-0272-136-OS","MENS BEANIE - CONRAN","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","27","HNM-0278-327-OS","MENS BEANIE - FOSTER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","28","HNM-0278-704-OS","MENS BEANIE - FOSTER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","29","HNL-0379-327-OS","WOMENS BEANIE - KENZO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","3","HNL-0023-100-OS","WOMENS BEANIE - JESS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","30","HNL-0394-148-OS","WOMENS BEANIE - DELILAH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","31","HNL-0394-723-OS","WOMENS BEANIE - DELILAH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","32","HNL-0401-215-OS","WOMENS BEANIE - MONROE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","33","HNL-0433-155-OS","WOMENS BEANIE - YULARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","34","HNL-0433-500-OS","WOMENS BEANIE - YULARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","35","HNL-0433-917-OS","WOMENS BEANIE - YULARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","36","HNM-0018-103-OS","MENS BEANIE - BOLARO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","37","HNM-0018-607-OS","MENS BEANIE - BOLARO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","38","HNM-0018-723-OS","MENS BEANIE - BOLARO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","39","HNM-0258-148-OS","MENS BEANIE - HOPKINS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","4","HNL-0027-327-OS","WOMENS BEANIE - MAYA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","40","HNM-0267-100-OS","MENS BEANIE - HARVEST","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","41","HNM-0267-327-OS","MENS BEANIE - HARVEST","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","42","HNM-0272-607-OS","MENS BEANIE - CONRAN","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","5","HNL-0393-137-OS","WOMENS BEANIE - TAMARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","6","HNL-0393-400-OS","WOMENS BEANIE - TAMARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","7","HNL-0393-609-OS","WOMENS BEANIE - TAMARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","8","HNL-0393-900-OS","WOMENS BEANIE - TAMARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133226","9","HNL-0401-500-OS","WOMENS BEANIE - MONROE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133547","1","HNX-0110-213-L","BABY GIRLS BEANIE - GINDIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133547","2","HNX-0110-213-S","BABY GIRLS BEANIE - GINDIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133547","3","HNY-0090-108-L","BABY BOYS BEANIE - NAMBUCCA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133547","4","HNY-0090-108-S","BABY BOYS BEANIE - NAMBUCCA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","1","HNB-0019-300-OS","BOYS BEANIE - RHYS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","10","HNG-0029-300-OS","GIRLS PERU - GENEVIEVE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","11","HNG-0204-608-OS","GIRLS BEANIE - MARLOWE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","12","HNG-0211-608-OS","GIRLS BEANIE - DESIREE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","13","HNG-0218-514-OS","GIRLS BEANIE - SYBIL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","14","HNG-0221-327-OS","GIRLS BEANIE - IBBIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","15","HNG-0245-403-OS","GIRLS BEANIE - VALERY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","16","HNX-0025-215-L","BABY GIRLS BEANIE - LARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","17","HNX-0025-215-S","BABY GIRLS BEANIE - LARA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","18","HNX-0088-400-L","BABY GIRLS PERU - KYLIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","19","HNX-0088-400-S","BABY GIRLS PERU - KYLIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","2","HCB-0650-327-OS","BOYS TRAPPER - MOONEE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","20","HNX-0091-400-S","BABY GIRLS BEANIE - STEPHANIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","21","HNX-0093-608-L","BABY GIRLS BEANIE - ALIZA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","22","HNX-0093-608-S","BABY GIRLS BEANIE - ALIZA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","23","HNX-0101-215-L","BABY GIRLS PERU - ARACOON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","24","HNX-0101-215-S","BABY GIRLS PERU - ARACOON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
